		Z) CarbonatesĂ4: Bonus Answer: Ză0: MATHEMATICSĂ1: Toss Up | Short Answer: If (x-1)(x+1)=15, find x^2.Ă2: Toss Up Answer: 16ă3: Bonus | Short Answer: Find all the roots of the cubic: x^3-25xĂ4: Bonus Answer: -5, 0, and 5 (in no particular order)ă0: BIOLOGYĂ1: Toss Up | Short Answer: Which cyclin-CdK complex triggers the cell's passage past the G2 checkpoint into mitosis? Ă2: Toss Up Answer: MPF (ACCEPT: mitosis promoting factor, maturation promoting factor)ă3: Bonus | Short Answer: In which cell cycle phase does the most important checkpoint, also called the restriction point, occur?Ă4: Bonus Answer: G1 (ACCEPT: between G1 and S)ă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the most descriptive name for a quadrilateral whose sides are all congruent to one another?Ă2: Toss Up Answer: Rhombusă3: Bonus | Short Answer: Given a cyclic quadrilateral whose sides are 5 units long and one of its diagonals is 5 sqrt 2 units long, find the other diagonal.Ă4: Bonus Answer: 5 sqrt 2ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following proteins are involved in binary fission as well as eukaryotic mitotic division?
		W) cyclins
		X) Cdks (read as an acronym)
		Y) condensins
		Z) actin and tubulinĂ2: Toss Up Answer: ZĂ3: Bonus | Short Answer: The materials used to synthesize a new cell wall in plant cell cytokinesis comes primarily from which plant cell organelle?Ă4: Bonus Answer: Golgi apparatus (ACCEPT: Golgi complex, Golgi body, Golgi)ă0: MATHEMATICSĂ1: Toss Up | Short Answer: If 4^x=256, find x^4.Ă2: Toss Up Answer: 256ă3: Bonus | Short Answer: If 5^x = 300, find 5^(x-2) [5 to the power of the quantity x minus 2]Ă4: Bonus Answer: 12ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following is required for motor proteins to function in the movement of chromosomes toward the poles of the mitotic spindle?
		W) intact centromeres
		X) a kinetochore attached to the metaphase plate
		Y) ATP as an energy source
		Z) synthesis of cohesinĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: At which phase are centrioles beginning to move apart in animal cell mitosis?Ă4: Bonus Answer: prophase (DO NOT ACCEPT: prometaphase)ă0: MATHEMATICSĂ1: Toss Up | Short Answer: Let a and b be positive numbers. Find the maximum value of ab if a+b=8.Ă2: Toss Up Answer: 16ă3: Bonus | Short Answer: Let a, b, and c be positive numbers. Find the minimum value of a+b+c if abc=27.Ă4: Bonus Answer: 9ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Where do the microtubules of the spindle originate during mitosis in both plant and animal cells?
		W) centromere
		X) centrosome
		Y) centriole
		Z) kinetochoreĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	If cells in the process of dividing are subjected to colchicine, at which stage will mitosis be arrested?
		W) anaphase
		X) prophase
		Y) metaphase
		Z) interphaseĂ4: Bonus Answer: Yă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	The ozone is in what layer
		W) Stratosphere
		X) Troposphere
		Y) Hydrosphere
		Z) MesosphereĂ2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	Atmospheric convection is driven by
		W) Ocean currents
		X) Evaporation of oceans
		Y) Unequal heating by the sun
		Z) Fluctuations of the Earth's magnetic fieldĂ4: Bonus Answer: Yă0: BIOLOGYĂ1: Toss Up | Short Answer: What is the process called by which tumor spreads to other parts of the body?Ă2: Toss Up Answer: Metastasisă3: Bonus | Short Answer: How many subunits does tubulin have?Ă4: Bonus Answer: 2ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	In the genetic pathway containing genes A, B, and C, gene A negatively
regulates gene B, which in turn negatively regulates gene C. If a loss-of-function
mutation were introduced into gene B, what would be the resulting
effect on the expression of gene C?
		W) Decreased expression of gene C.
		X) No effect on expression of gene C.
		Y) Changes in expression levels of gene C would be the same as those for gene A.
		Z) Increased expression of gene C. Ă2: Toss Up Answer: ZĂ3: Bonus | Multiple Choice: 	Concentration of urine is essential to the survival of many vertebrates.
Which class of vertebrates would you expect does not use this mechanism for
homeostasis?
		W) Aves
		X) Lepidosauria
		Y) Mammalia
		Z) OsteichthyesĂ4: Bonus Answer: Ză0: CHEMISTRYĂ1: Toss Up | Short Answer: What will happen solubility of oxygen gas as temperature increases?Ă2: Toss Up Answer: Decreaseă3: Bonus | Short Answer: Which elements are found in the form of diatomic gases at room temperature?Ă4: Bonus Answer: Hydrogen, oxygen, fluorine, chlorine, nitrogenă0: MATHEMATICSĂ1: Toss Up | Short Answer: Find how many different 4-digit numbers can be formed from the digits
1, 3, 5, 6, 8 and 9 if each digit may be used only once.Ă2: Toss Up Answer: 360ă3: Bonus | Short Answer: A true or false test has six questions. If a person guesses the answers, how many different ways are there to answer the test?Ă4: Bonus Answer: 64ă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	Where is the sea of tranquility?
		W) Near the bermuda triangle
		X) In the Atlantic Ocean
		Y) In the Pacific Ocean
		Z) On the MoonĂ2: Toss Up Answer: ZĂ3: Bonus | Multiple Choice: 	The outermost layer of the sun is called the:
		W) Ionosphere
		X) Chromosphere
		Y) Corona
		Z) PhotosphereĂ4: Bonus Answer: Yă0: CHEMISTRYĂ1: Toss Up | Short Answer: What intermolecular force is responsible for the high melting point and boiling point of water?Ă2: Toss Up Answer: Hydrogen bondsă3: Bonus | Short Answer: What is the pOH of a solution with hydrogen ion concentration of 1.0 * 10^-6Ă4: Bonus Answer: 8ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Insulin release results in all of the following physiological effects EXCEPT:
		W) Decreased glycogen stores in liver cells.
		X) Activation of glycogen synthase.
		Y) Inhibition of glycogen phosphorylase.
		Z) Increased fat production from glycerol and fatty acids in adipose tissue.Ă2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	All of the following are stimulated by the sympathetic nervous system
EXCEPT: 
		W) increased heart rate.
		X) increase secretion of the sweat glands.
		Y) constriction of blood vessels
		Z) increased peristalsis in the gastrointestinal tract.Ă4: Bonus Answer: Ză0: MATHEMATICSĂ1: Toss Up | Short Answer: If A+B+C=10 and A-B-C=-6, compute B+CĂ2: Toss Up Answer: 8ă3: Bonus | Short Answer: Given a right triangle with legs 12 and 16, find the length of the altitude to the hypotenuse.Ă4: Bonus Answer: 48/5 or 9.6ă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	What is the main source of energy for the Sun?
		W) Hydrogen fusion
		X) Internal combustion
		Y) Nuclear fission of metals
		Z) Burning of solar gasesĂ2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	The Long Valley Caldera in east-central California was formed by a massive volcanic eruption about 760,000 years ago. Since then, it has erupted several times. Of the following, which would be least likely to indicate that another eruption will soon occur? 
		W) Recurring earthquakes in the vicinity
		X) decreases of precipitation in the area
		Y) changes of emissions from the caldera
		Z) uplifting of the floor of the calderaĂ4: Bonus Answer: Xă0: MATHEMATICSĂ1: Toss Up | Short Answer: For natural numbers m and n, if 6 divides m evenly and 8 divides n evenly, what is the largest integer that divides mn evenly?Ă2: Toss Up Answer: 48ă3: Bonus | Short Answer: For natural numbers m and n, if mn is divisible by 48 and m is divisible by 6, what is the largest integer n is divisible by.Ă4: Bonus Answer: 1ă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	What is the thrust of a rocket ejecting fuel at 200 kg/s and with an exhaust velocity of 1500 m/s?
		W) 30000 newton meters
		X) 60000 newton meters
		Y) 90000 newton meters
		Z) 300000 newton metersĂ2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	A solid disk with a rotational inertia of 5 kg*m^2 (READ AS: kilogram meters squared) and a radius of 0.25 m rotates on a fixed axis perpendicular to the disk and through its center. If a force of 2 N is applied tangentially to the disk, what is the work done by the force after half of a revolution to the nearest tenth? 
		W) 0.4 J
		X) 0.8 J
		Y) 1.6 J
		Z) 3.1 JĂ4: Bonus Answer: Yă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the probability, in fractions, that after rolling two six-sided die, the sum of the numbers shown on top is 7?Ă2: Toss Up Answer: 1/6 (one-sixth or one over six is acceptable)ă3: Bonus | Short Answer: Mr. SciBowl flips 2017 coins. What is the probability that exactly 50% of the coins show a heads?Ă4: Bonus Answer: 0ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Polarity in the developing Drosophila embryo is determined by:
		W) a protein gradient of the segmentation protein engrailed
		X) a protein gradient of the bicoid protein expressed from maternal mRNA
		Y) a protein gradient of the gap protein hunchback
		Z) expression of the segmentation protein engrailed throughout the embryoĂ2: Toss Up Answer: XĂ3: Bonus | Multiple Choice: 	When a four-cell Xenopus embryo is divided into ventral and dorsal halves,
the half containing the Nieuwkoop center will develop:
		W) ventralized features
		X) dorsalized features
		Y) as a normal embryo
		Z) only to the 8-cell stageĂ4: Bonus Answer: Xă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	A car drives 3 blocks west and 4 blocks north. What is the total displacement of the car? 
		W) 7 blocks northwest
		X) 5 blocks northwest
		Y) 1 block northwest
		Z) 4 blocks northwestĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: A cart has a mass of 3 kg and moves with a velocity of 2 m/s towards another cart with mass 3 kg. Find the velocity of the two carts after the first cart collides with the second. Ă4: Bonus Answer: 1 m/să0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following would lead to a DECREASE in activity of the Anterior
Pituitary gland?
		W) A lack of receptors for Cortisol on the Hypothalamus.
		X) A lack of receptors for Cortisol on the Anterior Pituitary.
		Y) Intravenous injection of a large amount of ACTH.
		Z) A tumor of the Hypothalamus causing it to secrete excess Corticotropin-  Releasing HormoneĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	What would happen if the Adrenal Cortex was artificially stimulated to
produce large amounts of Cortisol?
		W) Less Corticotropin-Releasing Hormone would be released.
		X) More ACTH would be released.
		Y) The activity of the Hypothalamus would increase.
		Z) The activity of the Anterior Pituitary would increase.Ă4: Bonus Answer: Wă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following is least reactive with water at room temperature?
		W) Sodium
		X) Potassium
		Y) Rubidium
		Z) CesiumĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: What is the most abundant alkali metal on earth?Ă4: Bonus Answer: Sodiumă0: BIOLOGYĂ1: Toss Up | Short Answer: What fatal, degenerative disease caused by a prion is most commonly found in sheep and goats?Ă2: Toss Up Answer: scrapieă3: Bonus | Short Answer: What fatal, degenerative disease caused by a prion is most commonly found in people?Ă4: Bonus Answer: Creutzfeldt-Jakob diseaseă0: CHEMISTRYĂ1: Toss Up | Short Answer: Mixing 250 mL of 2.0 M sulfuric acid with 2 liters of 0.5 M sodium hydroxide will produce a solution with what pH?Ă2: Toss Up Answer: 7ă3: Bonus | Short Answer: Which of the following are strong bases: lithium hydroxide, strontium hydroxide, cesium hydroxide, barium hydroxide?Ă4: Bonus Answer: All except cesium hydroxideă0: BIOLOGYĂ1: Toss Up | Short Answer: What is the repeated 6-base DNA sequence of a human telomere?Ă2: Toss Up Answer: TTAGGGĂ3: Bonus | Multiple Choice: 	Which histone is involved in the formation of the 30-nm chromatin fiber during chromatin packing?
		W) H3
		X) H2B
		Y) H4
		Z) H1Ă4: Bonus Answer: Ză0: EARTH and SPACEĂ1: Toss Up | Short Answer: A time difference of 5 hours separates London and New York City. What is the longitude of New York City?Ă2: Toss Up Answer: 75 degrees westă3: Bonus | Short Answer: Any location north of the equator has latitude equal to the angle what star makes above the horizon at said location?Ă4: Bonus Answer: Polaris (accept: The North Star)ă0: BIOLOGYĂ1: Toss Up | Short Answer: What model of DNA replication did Watson and Crick propose?Ă2: Toss Up Answer: Semiconservative modelĂ3: Bonus | Multiple Choice: 	What enzyme replaces RNA primers with DNA during DNA replication?
		W) DNA polymerase I
		X) DNA polymerase III
		Y) Primase
		Z) DNA ligaseĂ4: Bonus Answer: Wă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	How many neutrons does carbon-14 have? 
		W) 14
		X) 8
		Y) 6
		Z) 2Ă2: Toss Up Answer: XĂ3: Bonus | Multiple Choice: 	Which of the following is the decay mode of Uranium-238? 
		W) Alpha
		X) Beta
		Y) Gamma
		Z) Proton EmissionĂ4: Bonus Answer: Wă0: PHYSICSĂ1: Toss Up | Short Answer: By name or number, which of these is a non-newtonian fluid?
1. Ketchup
2. Water
3. Custard
4. ToothpasteĂ2: Toss Up Answer: 1,3,4Ă3: Bonus | Multiple Choice: 	What two parts comprise a semiconductor crystal?
		W) Lattice and Symmetry
		X) Motif and Basis
		Y) Motif and Symmetry
		Z) Basis and LatticeĂ4: Bonus Answer: Ză0: BIOLOGYĂ1: Toss Up | Short Answer: Chronic myelogenous leukemia can occur when a portion of chromosome 9 translocated with chromosome 22. What is this abnormal version of chromosome 22 commonly called?Ă2: Toss Up Answer: Philadelphia chromosomeĂ3: Bonus | Multiple Choice: 	If nondisjunction occurs in a cell during meiosis I, how many of the 4 daughter cells will have an abnormal chromosome number?
		W) 1
		X) 2
		Y) 3
		Z) 4Ă4: Bonus Answer: Ză0: PHYSICSĂ1: Toss Up | Short Answer: Given that the acceleration due to gravity on earth is 9.8 m/s, what is the velocity of a ball 1 second after it is dropped (neglect air resistance)?Ă2: Toss Up Answer: 9.8 m/să3: Bonus | Short Answer: If a ball is thrown directly upwards with a velocity of 49 m/s, after how many seconds will the ball be at the top of its path? Ă4: Bonus Answer: 5 secondsă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which one of the following is hexaploid?
		W) apple
		X) wheat
		Y) strawberry
		Z) bananaĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: What is the only animal known to reproduce asexually?Ă4: Bonus Answer: Bdelloid rotiferă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	Whose law defines the relationship between angle of incidence and of refraction?
		W) Snell's
		X) DeBroglie's
		Y) Kepler's
		Z) Carnot'sĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: What are the names of Hydrogen's three isotopes?Ă4: Bonus Answer: Protium, Deuterium, Tritium (accept: Hydrogen, Deuterium, Tritium)ă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	What is studied in ballistics?
		W) explosive impact of chemicals
		X) speeds of atomic particles
		Y) travel of sound
		Z) motion of projectilesĂ2: Toss Up Answer: ZĂ3: Bonus | Multiple Choice: 	What is it called when all possible states of a system are represented, with each possible state corresponding to 1 unique point?
		W) Boltzmann Set
		X) Phase Space
		Y) Poincare Space
		Z) Configuration Space Ă4: Bonus Answer: Xă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	A person with type A blood has children with a person with type AB blood. What possible blood types can their offspring be?
		W) A only
		X) A and AB
		Y) A, B, and AB
		Z) A, AB, and OĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	What sex chromosome system determines gender in birds?
		W) X-Y system
		X) X-0 system (read as X-zero)
		Y) Z-W system
		Z) haplo-diploid systemĂ4: Bonus Answer: Yă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the value of (11! - 10!)/ 9! ?Ă2: Toss Up Answer: 100ă3: Bonus | Short Answer: Baker 1 bakes a batch of  cupcakes every 20 minutes, Baker 2 bakes a batch of cupcakes every 30 minutes. Together, how many batches of cupcakes can they bake in 5 hours?  Ă4: Bonus Answer: 25 batches (NOTE: accept 25)ă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	What term describes a particular way that ions and molecules bind metal ions?
		W) Chelation
		X) Supposition
		Y) Coordination
		Z) FluxingĂ2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	Crystals which acquire a charge when compressed, twisted or distorted are said to be what?
		W) Ceramic
		X) Transduced
		Y) Magnetostricted
		Z) PiezoelectricĂ4: Bonus Answer: Ză0: PHYSICSĂ1: Toss Up | Short Answer: Which of the 6 quarks is the lightest?Ă2: Toss Up Answer: UpĂ3: Bonus | Multiple Choice: 	What is the "formal" SI unit of elementary particle spin?
